Name,GSR_score,Wikipedia_score,Sentiment_score,Twitter_score,Thoughtleader_Score
Peter Bieri,0.00834467656980529,0.04331210191082802,0.0,0.0,0.012914194620158328
Peter Stamm,0.031603243179262594,0.04331210191082802,0.0,0.0,0.018728836272522656
Peter von Matt,0.012073149079718293,0.03411181882519462,0.0,0.0,0.011546241976228229
Petra Volpe,0.007634491329821862,0.025336164189667373,0.15616441400296896,0.004452693505994708,0.048396940757113226
Philip Ursprung,0.008463040776469196,0.013588110403397028,0.0,0.0,0.005512787794966556
Philipp Sarasin,0.012309877493046103,0.021939136588818117,0.1659562232905441,0.10904306998576686,0.07731207683954379
Pipilotti Rist,0.04113156181570693,0.036659589525831565,0.0,0.0,0.019447787835384624
Regula Stämpfli,0.003651535775581464,0.0118895966029724,0.05,0.46152803310889345,0.13176729137186183
Rolf Dobelli,0.06788187252174942,0.014154281670205236,0.17224356246577938,0.0,0.0635699291644335
Ruth Schweikert,0.003598271882582707,0.013021939136588818,0.18049867679474746,0.0,0.049279721953479745
Sibylle Berg,0.04580694797893117,0.1275300778485492,0.15339404587728372,0.14119002323180133,0.11698027373414135
Sylvie Fleury,0.027342131739362018,0.014437367303609342,0.0,0.0,0.01044487476074284
Sophie Hunger,0.09037107178789135,0.04359518754423213,0.125,0.016784989930554193,0.06893781231566942
Steff la Cheffe,0.010001775463099959,0.019957537154989383,0.17135678209757976,0.0,0.05032902367891728
Stephan Eicher,0.05178434041545837,0.03156404812455768,0.13182195028358587,0.0,0.05379258470590048
Stress,0.0017991359412913536,0.024769992922859165,0.0,0.004015142058535004,0.0076460677306713805
Thomas Hürlimann,0.009114043913120672,0.05024769992922859,0.16945445838277667,0.0,0.057204050556281485
Thomas Maissen,0.003864591347576493,0.025194621372965322,0.1661226898783959,0.0,0.04879547564973443
Thomas Strässle,0.002497484760608392,0.011040339702760084,0.16784604989415153,0.0,0.045345968589380004
Thomas Straumann,0.0025803397052731256,0.02689313517338995,0.18049867679474746,0.006586055517160275,0.0541395517976427
Tom Fischer,0.0013138426939693438,0.009907997169143666,0.1641583123951777,0.005424504369851072,0.04520116415703544
Tommy Vercetti,0.11641119725395041,0.007360226468506723,0.18410571767090145,0.0016796632279197407,0.07738920115531958
Ueli Mäder,0.0034325619932532403,0.007501769285208776,0.17754950975679643,0.0,0.04712096025881461
Ursula Hauser,0.00465171332189146,0.0,0.0,0.0,0.001162928330472865
Ursula Rodel,0.0003846836716576907,0.0004246284501061571,0.15,0.0,0.03770232803044096
Zora del Buono,0.00905486180978872,0.015003538570417552,0.16442076830695312,0.0,0.04711979217178985
Aaron Troschke,0.012428241699710008,0.043878273177636234,0.15860232526704263,0.006805926183313118,0.055428691581925496
Alice Schwarzer,0.07794283008818133,0.13715498938428874,0.15430917097591015,0.0029954668325967346,0.09310061432024423
Aline Wanner,0.01053441439308753,0.0,0.16098623035225812,0.0,0.04288016118633641
Andres Veiel,0.011718056459726579,0.05067232837933475,0.0,0.0,0.015597596209765332
Anne Siemens,0.0006805941883174529,0.008209483368719038,0.1,0.0,0.027222519389259126
Anne Will,0.5975616973427236,0.04472753007784855,0.12681580784320415,0.08079839046241297,0.21247585643154732
Annika Brockschmidt,0.0029472687459312303,0.015852795470629864,0.1315214945738148,0.38575613337981857,0.1340194230425486
Axel Honneth,0.13298218618689708,0.05902335456475584,0.16954517111050765,0.0,0.09038767796554015
Benedikt XVI.,0.3028348227496005,1.0,0.0,0.0,0.3257087056874001
Bernhard Waldenfels,0.008167130259809434,0.0267515923566879,0.16219089023002067,0.0,0.0492774032116295
Carina Kontio,0.0016748535242942534,0.0,0.17058823529411765,0.0,0.043065772204602976
Christian Drosten,0.5531751198437592,0.11181882519462137,0.15421688721365392,0.31920521824871434,0.2846040126251872
Christian Walther,0.010356868083091672,0.006227883934890304,0.16385984819485622,0.00811229811327927,0.04713922458152937
Christoph Keller,0.0329644315558975,0.037367303609341825,0.1681568542494924,0.004267523471221659,0.06068902822148835
Clemens Fuest,0.06018819908859561,0.024062278839348902,0.16599702359561497,0.1250209072572443,0.09381710219520094
Deniz Utlu,0.0047759957388885605,0.027742392073602264,0.18819374388453428,0.014526114539415484,0.05880956155911015
Frank Thelen,0.1211457655205066,0.03099787685774947,0.17994745800907175,0.11937562376412593,0.11286668103786343
Günther Jauch,0.26259099248387285,0.10941259731068648,0.13080507498762858,0.0,0.12570216619554697
Hans-Werner Sinn,0.04704977214890217,0.07685774946921443,0.17732441035371088,0.01479856596733927,0.07900762448479169
Heike Behrend,0.011126235426407054,0.02816702052370842,0.1635213633723318,0.0,0.050703654830611816
Herta Müller,0.09333017695448896,0.1453644727530078,0.17045181273873128,0.0,0.10228661561155701
Isabella Eckerle,0.01515061845297982,0.009766454352441613,0.172154813869165,0.18388564036985708,0.09523938176111088
Jan Böhmermann,0.32058945374918624,0.12937013446567586,0.16495054794189873,1.0,0.4037275340391902
Joko Winterscheidt,0.07557554595490323,0.09879688605803255,0.16873753918861983,0.8637192173387156,0.30170729713506783
Joyce Ilg,0.03373379889921288,0.02986553432413305,0.0,0.13535024327381776,0.04973739412429092
Kai Diekmann,0.021364739302834824,0.052370842179759375,0.1708518115865107,0.3288832908188134,0.14336767097197956
Karl Lauterbach,0.45789193347931584,0.08251946213729654,0.15404419449998738,0.24551049713538428,0.234991521812996
Kathrin Passig,0.006273302953186956,0.03694267515923567,0.1599580992435478,0.2052924367332481,0.10211662852230463
Klaas Heufer-Umlauf,0.10279931348760135,0.07586694975230007,0.15637693143733303,0.757818378484514,0.2732153932904371
Lena-Sophie Müller,0.0022134106646150204,0.0,0.2,0.0,0.05055335266615376
Linus Schöpfer,0.00207729182695153,0.0,0.1636438786544932,0.0,0.04143029262036119
Luisa Neubauer,0.14185950168668995,0.037367303609341825,0.15905480547599826,0.16607653370894085,0.1260895361202427
Mai Thi Nguyen-Kim,0.07735100905486181,0.11153573956121726,0.15897629276841688,0.14058689607370312,0.12211248436454977
Maja Göpel,0.030064508492631828,0.026468506723283793,0.0,0.07814440652859457,0.03366935543612755
Malcolm Ohanwe,0.01225069538971415,0.1542816702052371,0.157211102550928,0.10603559494043525,0.10744476577157862
Marietta Slomka,0.04184174705569036,0.01840056617126681,0.1207278291132861,0.0,0.04524253558506082
Mario Adorf,0.09747292418772563,0.1251238499646143,0.15610113610805915,0.0,0.09467447756509977
Markus Gabriel,0.04397230277564065,0.06213729653220099,0.16248900361855909,0.0,0.06714965073160017
Melanie Brinkmann,0.05018642362549565,0.013446567586694975,0.14872226529402577,0.06591514960242176,0.06956760152715954
Michael Roes,0.0038290820855773214,0.030290162774239206,0.2,0.0,0.05852981121495414
Michael Zürn,0.0016452624726282772,0.02038216560509554,0.18024355710842926,0.0,0.05056774629653827
Mirjam Fischer,0.002834822749600521,0.003397027600849257,0.2,0.9550762144723047,0.2903270162056886
Peter Sloterdijk,0.11996212345386754,0.11521585279547063,0.17071269024381056,0.006935912991499805,0.10320664487116214
Peter Spork,0.0037817364029117595,0.01670205237084218,0.17177478025642615,0.27837252926222283,0.11765777457310073
Philipp Hübl,0.003675208616914245,0.020523708421797595,0.0,0.024806228807645363,0.012251286461589302
Pinar Atalay,0.24720364561756525,0.015428167020523709,0.16950311458738274,0.04647554316052131,0.11965261759649824
Natascha Hoffner,0.0023672841332780968,0.0,0.18178885438199982,0.0,0.04603903462881948
Natascha Strobl,0.010948689116411198,0.026326963906581742,0.1141778110071261,0.46218298276568265,0.1534091116989504
Norbert Gstrein,0.021897378232822395,0.0267515923566879,0.1598556516887079,0.0,0.05212615556955455
Oliver Welke,0.07320826182162514,0.04854918612880396,0.12790744696480588,0.0,0.06241622372880874
Richard David Precht,0.22057169911818666,0.06992215145081387,0.17096104115810407,0.0,0.11536372293177616
Sascha Lobo,0.032254246315914066,0.04274593064401982,0.1490875191039547,0.3066355406359377,0.13268080917495656
Sophie Passmann,0.046162040598922885,0.040905874026893135,0.15559601901346837,0.10307659036103134,0.08643513100007894
Rezo,1.0,0.06383581033262561,0.15138265684799332,0.22434979827224275,0.35989206636321536
