Source;Target;RawCount;Type;Weight
Adrian Bleisch;Thurgau Violonistin;1;Undirected;0.0016260162601626016
John Sarastro;Nik Kevin Koch;1;Undirected;0.0016260162601626016
Johns Sarastro Fdb;Limmat Verlag;1;Undirected;0.0016260162601626016
Andrea Stalder Projektkandidat;Skulpturenausstellung Ottmar;1;Undirected;0.0016260162601626016
Bruno Walpoth;Luna Levay;1;Undirected;0.0016260162601626016
Dominic Nahr;Louis Girardelli;1;Undirected;0.0016260162601626016
Johann Sebastian Bach;Luna Levay;1;Undirected;0.0016260162601626016
Josef Manser;Willi Toblers;1;Undirected;0.0016260162601626016
Adolf Dietrichs;Kim Kardashians;1;Undirected;0.0016260162601626016
Dominic Nahr;Yulia Kubik Hans;1;Undirected;0.0016260162601626016
Isabelle Vonlanthen;Pascal Leuthold;1;Undirected;0.0016260162601626016
Isabelle Vonlanthen;Rusch Rusch;1;Undirected;0.0016260162601626016
Fukushima Daiichi;Jennifer Panara;1;Undirected;0.0016260162601626016
Limmat Verlag;Peter Roth;1;Undirected;0.0016260162601626016
Aya Burweila;Misrata Ali;1;Undirected;0.0016260162601626016
Josef Manser;Tobias Garcia;1;Undirected;0.0016260162601626016
Reynaldo Hahn;Shea Owens;1;Undirected;0.0016260162601626016
Annina Haab;Stefan Wagner;1;Undirected;0.0016260162601626016
Josef Manser;Kim Kardashians;1;Undirected;0.0016260162601626016
Politaktivist Hans;Stefan Altenburger;1;Undirected;0.0016260162601626016
Limmat Verlag;Stefan Wagner;1;Undirected;0.0016260162601626016
Rudolf Lutz;Willi Toblers;1;Undirected;0.0016260162601626016
Fukushima Daiichi;Willi Toblers;1;Undirected;0.0016260162601626016
Luna Levay;Roland Schmid;1;Undirected;0.0016260162601626016
Annina Haab;Kunstvermittlerin Susanne;1;Undirected;0.0016260162601626016
Gianfranco Fdb;Peter Roth;1;Undirected;0.0016260162601626016
Gianfranco Fdb;Ilia Vasella;1;Undirected;0.0016260162601626016
Rusch Rusch;Shea Owens;1;Undirected;0.0016260162601626016
Ali Ibrahim Dabaiba;Yusef Ibrahim Dabaiba;1;Undirected;0.0016260162601626016
Jungautorin Luna Levey;Nachwuchsautorin Luna Levay;1;Undirected;0.0016260162601626016
Kriegsfotograf Dominic Nahr;Kunstvermittlerin Klara Frick;1;Undirected;0.0016260162601626016
Louis Girardelli;Nachwuchsautorin Luna Levay;1;Undirected;0.0016260162601626016
Heiderose Hildebrand;Johns Sarastro Fdb;1;Undirected;0.0016260162601626016
Ilia Vasella;Nik Kevin Koch;1;Undirected;0.0016260162601626016
Kunstvermittlerin Susanne;Skulpturenausstellung Ottmar;1;Undirected;0.0016260162601626016
Christoph Keller;Pascal Leuthold;1;Undirected;0.0016260162601626016
Adolf Dietrich;Bob Dylan;1;Undirected;0.0016260162601626016
Adolf Dietrich;Miller Stalder;1;Undirected;0.0016260162601626016
Heiderose Hildebrand;John Sarastro;1;Undirected;0.0016260162601626016
Marie Lois;Stefan Wagner;1;Undirected;0.0016260162601626016
Alain Berset;Ralph Streule Hans;1;Undirected;0.0016260162601626016
Ferdinand Hestermann;Mikhail Hugentobler;1;Undirected;0.0016260162601626016
Marie Lois;Miho Tanaka;1;Undirected;0.0016260162601626016
Adolf Dietrichs;Politaktivist Hans;1;Undirected;0.0016260162601626016
Adolf Dietrichs;Youtube Berman;1;Undirected;0.0016260162601626016
Andrea Stalder Projektkandidat;Kunstvermittlerin Susanne;1;Undirected;0.0016260162601626016
Luna Levay;Tobias Garcia;1;Undirected;0.0016260162601626016
John Sarastro;Johns Sarastro;1;Undirected;0.0016260162601626016
Andrin Uetz;Jungautorin Luna Levey;1;Undirected;0.0016260162601626016
Kunstvermittlerin Klara Frick;Pascal Leuthold;1;Undirected;0.0016260162601626016
Claude Debussy;Limmat Verlag;1;Undirected;0.0016260162601626016
Johns Sarastro Fdb;Nachwuchsautorin Luna Levay;1;Undirected;0.0016260162601626016
Agila Saleh;Ali Ibrahim Dabaiba;1;Undirected;0.0016260162601626016
Johann Sebastian Bach;Pascal Leuthold;1;Undirected;0.0016260162601626016
Stefan Altenburger;Youtube Berman;1;Undirected;0.0016260162601626016
