Source;Target;RawCount;Type;Weight
Kommissionschefin Ursula;Manuela Schwesig Mecklenburg;1;Undirected;0.0012345679012345679
Nadelstreifenfaschist Tucker Carlsson;Steve Doocy;1;Undirected;0.0012345679012345679
Bryan Ashley;Nauman Mustafa;1;Undirected;0.0012345679012345679
Augustin Jagg;Ralph Streule Hans;1;Undirected;0.0012345679012345679
Los Angeles;Marc Kelly;1;Undirected;0.0012345679012345679
Maniokwurzel Guzman Aris;Zurich Wiedikon;1;Undirected;0.0012345679012345679
Annan Seghers;Thomas Poeschel;1;Undirected;0.0012345679012345679
Janet Yellen;Plassnik Madeline Albright;1;Undirected;0.0012345679012345679
Lisa Kuner;Rainbow Mythbusters;1;Undirected;0.0012345679012345679
Altersmelancholie Aschenbach;Erich Ackermann;1;Undirected;0.0012345679012345679
Shea Owens;Tobias Garcia;1;Undirected;0.0012345679012345679
Lady Diana;Queen Elizabeth;1;Undirected;0.0012345679012345679
Pierre Gasly;Sebastian Vettel;1;Undirected;0.0012345679012345679
Mohamed Al-Menfi;Stephanie Williams;1;Undirected;0.0012345679012345679
Kunstraums Kreuzlingen Richard Tisserand;Sophia Hamann;1;Undirected;0.0012345679012345679
Brigitte Bardot;Edmond Rostand;1;Undirected;0.0012345679012345679
Dick Cheney;Donald Rumsfeld;1;Undirected;0.0012345679012345679
Dominic Nahr;Lika Jungautorin Luna Levey;1;Undirected;0.0012345679012345679
Ausnahmesportlerssimon Ammann;Christoph Keller;1;Undirected;0.0012345679012345679
Josh Holmes;Luther King;1;Undirected;0.0012345679012345679
Bob Dylan;Johns Sarastro Fdb;1;Undirected;0.0012345679012345679
Kamala Harris;Marc Kelly;1;Undirected;0.0012345679012345679
Ali Zeidan;Pribaz Rovera;1;Undirected;0.0012345679012345679
Dominic Nahr;Peter Roth;1;Undirected;0.0012345679012345679
Adolf Dietrich;Kunstvermittlerin Christine Stalder;1;Undirected;0.0012345679012345679
Literaturhauses Zurich;Youtube Berman;1;Undirected;0.0012345679012345679
Kim Kardashians;Nachwuchsautorin Luna Levay;1;Undirected;0.0012345679012345679
Claude Debussy;Yulia Kubik Hans;1;Undirected;0.0012345679012345679
Kunstvermittlerin Klara Frick;Nachwuchsautorin Luna Levay;1;Undirected;0.0012345679012345679
Klaus Hoffmann;Kris Kristofferson;1;Undirected;0.0012345679012345679
Adolf Dietrich;Dominic Nahr;1;Undirected;0.0012345679012345679
Despotischem Donald;Donald Trump;1;Undirected;0.0012345679012345679
Allgemeine Zeitung;Herr Janssens;1;Undirected;0.0012345679012345679
Johns Burnside;Los Angeles;1;Undirected;0.0012345679012345679
Bruno Walpoth;Thurgau Violonistin;1;Undirected;0.0012345679012345679
El Masri;Hermann Scheer;1;Undirected;0.0012345679012345679
Helena Ilias;Jessica Alice Feinmann Waden;1;Undirected;0.0012345679012345679
Isabelle Grubertute Krause;Rui Camilo;1;Undirected;0.0012345679012345679
Augustin Jagg;Yulia Kubik;1;Undirected;0.0012345679012345679
Jens Spahn;Manuela Schwesig Mecklenburg;1;Undirected;0.0012345679012345679
Abdelhakim Belhadsch;Politanalyst Muammar;1;Undirected;0.0012345679012345679
Peter Tolstoy;Serguei Sobyanin;1;Undirected;0.0012345679012345679
Gholamreza Khosravi;Moezzi Massoud Rajavi;1;Undirected;0.0012345679012345679
Doris Day;Vadim Glowna;1;Undirected;0.0012345679012345679
Herbert Dutzler;Ren Groeger;1;Undirected;0.0012345679012345679
Ingrid Brodnig;Renate Welsh;1;Undirected;0.0012345679012345679
Albert Bourda;Cristian Lindner;1;Undirected;0.0012345679012345679
Adolf Dietrichs;Johns Sarastro Fdb;1;Undirected;0.0012345679012345679
Kim Kardashians;Willi Toblers;1;Undirected;0.0012345679012345679
Roland Schmid;Yulia Kubik;1;Undirected;0.0012345679012345679
Alain Berset;Nachwuchsautorin Luna Levay;1;Undirected;0.0012345679012345679
Al Jouili;Le Parisien;1;Undirected;0.0012345679012345679
Adolf Dietrichs;Stefan Wagner;1;Undirected;0.0012345679012345679
Beate Uhse;Globalgeschichtlers Terje;1;Undirected;0.0012345679012345679
Ilia Vasella;Johns Sarastro Fdb;1;Undirected;0.0012345679012345679
Elliot Rodger;Jordan Peterson;1;Undirected;0.0012345679012345679
Kim Kardashians;Miho Tanaka;1;Undirected;0.0012345679012345679
Kommissionschefin Ursula;Robert Habeck;1;Undirected;0.0012345679012345679
Bruno Walpoth;Nachwuchsautorin Luna Levay;1;Undirected;0.0012345679012345679
Kiera Bell;Provokateurin Birgit;1;Undirected;0.0012345679012345679
Marwan Kassem;Viorel Ursu;1;Undirected;0.0012345679012345679
Isabelle Vonlanthen;Johns Sarastro;1;Undirected;0.0012345679012345679
Luna Levay;Nbg Ragaz;1;Undirected;0.0012345679012345679
Max Uthoff;Wargaby Weber;1;Undirected;0.0012345679012345679
Alejandro Mayorkas;Barack Obama;1;Undirected;0.0012345679012345679
Alain Berset;Thurgau Violonistin;1;Undirected;0.0012345679012345679
Bruno Walpoth;Ueli Maurer;1;Undirected;0.0012345679012345679
Andrea Stalder Projektkandidat;Willi Toblers;1;Undirected;0.0012345679012345679
Mikhail Grynbaum;Tucker Carlsson;1;Undirected;0.0012345679012345679
Colette Macfarland;Plein Soleil;1;Undirected;0.0012345679012345679
Thurgau Violonistin;Tobias Garcia;1;Undirected;0.0012345679012345679
Franz Xaver;John Sarastro;1;Undirected;0.0012345679012345679
Johann Scheerers;Yulia Encke;1;Undirected;0.0012345679012345679
Johns Sarastro Fdb;Thurgau Violonistin;1;Undirected;0.0012345679012345679
Darius Marten;Olivia Cooke;1;Undirected;0.0012345679012345679
Adolf Dietrich;Yulia Kubik;1;Undirected;0.0012345679012345679
John Sarastro;Kunstvermittlerin Christine Stalder;1;Undirected;0.0012345679012345679
Eckermanns Maurice;Thomas Mann Gustav;1;Undirected;0.0012345679012345679
Adolf Dietrichs;Tobias Garcia;1;Undirected;0.0012345679012345679
Jungautorin Luna Levey;Skulpturenausstellung Ottmar;1;Undirected;0.0012345679012345679
Juliane Lieberts;Lgbt Kim Petras;1;Undirected;0.0012345679012345679
Nachwuchsautorin Luna Levay;Peter Roth;1;Undirected;0.0012345679012345679
Claude Chabrol;Franziska Schlotterer;1;Undirected;0.0012345679012345679
Billie Holiday;Tzvetan Todorov;1;Undirected;0.0012345679012345679
Mister Joe;Verlag Young;1;Undirected;0.0012345679012345679
Tobias Garcia;Youtube Berman;1;Undirected;0.0012345679012345679
Alex Wheatle;Axesteve Mcqueen;1;Undirected;0.0012345679012345679
Heiderose Hildebrand;Kim Kardashians;1;Undirected;0.0012345679012345679
Ashton Carter;Ted Cruz;1;Undirected;0.0012345679012345679
