Source,Target,RawCount,Type,Weight
Jacinda Ardern,Mikhail Kretschmer,29,Undirected,0.0012497845199103603
Bishop Bertram Meier,States Europe,29,Undirected,0.0012497845199103603
Benjamin Netanyahu,Mikhail Kretschmer,29,Undirected,0.0012497845199103603
Bodo Ramelow,Chris Hopson,29,Undirected,0.0012497845199103603
Franziska Giffey,Jacinda Ardern,29,Undirected,0.0012497845199103603
Boris Johnson,Vladimir Putin,29,Undirected,0.0012497845199103603
Bishop Magaard,S Bishop Fehr,29,Undirected,0.0012497845199103603
Christine Lambrecht,Karl Lauterbach,29,Undirected,0.0012497845199103603
Anna Lena,Sino Pharm,29,Undirected,0.0012497845199103603
Ashley Bloomfield,Karl Lauterbach,29,Undirected,0.0012497845199103603
Bodo Ramelow,Intensivmediziner Rupert Pearse,29,Undirected,0.0012497845199103603
Jacinda Ardern,Olaf Scholz,29,Undirected,0.0012497845199103603
Jacinda Ardern,Jens Spahn,29,Undirected,0.0012497845199103603
Ali Khamenei,Olaf Scholz,29,Undirected,0.0012497845199103603
Jens Spahn,Viktor Orban,29,Undirected,0.0012497845199103603
Bishop Magaard,Popp Bttel,29,Undirected,0.0012497845199103603
Helge Brown,Merkel Angela Merkel,29,Undirected,0.0012497845199103603
Mikhail Kretschmer,Tedros Adhanom Ghebreyesus,29,Undirected,0.0012497845199103603
Andrea Stalder,Canton Thurgau,29,Undirected,0.0012497845199103603
Angela Merkel,Helge Brown,29,Undirected,0.0012497845199103603
Carola Reimann,Jens Spahn,29,Undirected,0.0012497845199103603
Bishop Magaard,John Church,29,Undirected,0.0012497845199103603
Boris Johnson,Christine Lambrecht,29,Undirected,0.0012497845199103603
Heiko Maas,Pope Francis,29,Undirected,0.0012497845199103603
Bishop Fehr,Bishop Magaard,29,Undirected,0.0012497845199103603
Klaus Holetschek,Kommissionschefin Ursula,29,Undirected,0.0012497845199103603
Los Angeles,Mikhail Kretschmer,28,Undirected,0.0012066885019824168
Bettina Hee,Bishop Magaard,28,Undirected,0.0012066885019824168
Annastacia Palaszczuk,Intensivmediziner Rupert Pearse,28,Undirected,0.0012066885019824168
Boris Johnson,Lothar Wieler,28,Undirected,0.0012066885019824168
Dietmar Bartsch,Karl Lauterbach,28,Undirected,0.0012066885019824168
Annastacia Palaszczuk,Merkel Angela Merkel,28,Undirected,0.0012066885019824168
Jair Bolsonaro,Peter Altmaier,28,Undirected,0.0012066885019824168
Mecklenburg Lakeland,Norbert Walter Borjans,28,Undirected,0.0012066885019824168
Christine Lambrecht,Cristian Lindner,28,Undirected,0.0012066885019824168
Jair Bolsonaro,Mikhail Kretschmer,28,Undirected,0.0012066885019824168
Canton Solothurn,Canton Vaud,28,Undirected,0.0012066885019824168
Bodo Ramelow,Los Angeles,28,Undirected,0.0012066885019824168
Annastacia Palaszczuk,Chris Hopson,28,Undirected,0.0012066885019824168
S Schleswig Holstein,Schleswig-Holstein Gnther,28,Undirected,0.0012066885019824168
Burkhard Young,Heiko Maas,28,Undirected,0.0012066885019824168
Franziska Giffey,Klaus Holetschek,28,Undirected,0.0012066885019824168
Emea Emea,Olaf Scholz,28,Undirected,0.0012066885019824168
Annastacia Palaszczuk,Karl Lauterbach,28,Undirected,0.0012066885019824168
Mecklenburg Lakeland,Walter Borjans,28,Undirected,0.0012066885019824168
Alain Berset,Canton Schaffhausen Schaffhausen,28,Undirected,0.0012066885019824168
Angela Merkel,Annastacia Palaszczuk,28,Undirected,0.0012066885019824168
Bodo Ramelow,Mikhail Kretschmer,28,Undirected,0.0012066885019824168
Boris Palmer,Tedros Adhanom Ghebreyesus,28,Undirected,0.0012066885019824168
Annastacia Palaszczuk,Brown Helge,28,Undirected,0.0012066885019824168
Annastacia Palaszczuk,Olaf Scholz,28,Undirected,0.0012066885019824168
Jrgen Heinrich,Walter Borjans,28,Undirected,0.0012066885019824168
Annastacia Palaszczuk,Jens Spahn,28,Undirected,0.0012066885019824168
Horst Seehofer,Manuela Schwesig,28,Undirected,0.0012066885019824168
Adam Niedzielski,Merkel Angela Merkel,28,Undirected,0.0012066885019824168
Angela Merkel,Merkel Merkel,28,Undirected,0.0012066885019824168
Alderman Gabathuler,Olma-Hall John,28,Undirected,0.0012066885019824168
Angela Merkel,Carola Reimann,28,Undirected,0.0012066885019824168
Karl Lauterbach,Kommissionschefin Ursula,28,Undirected,0.0012066885019824168
Kommissionschefin Ursula,Merkel Angela Merkel,28,Undirected,0.0012066885019824168
Brown Helge,Vladimir Putin,28,Undirected,0.0012066885019824168
Gerd Landsberg,Heiko Maas,28,Undirected,0.0012066885019824168
Annastacia Palaszczuk,Peter Altmaier,28,Undirected,0.0012066885019824168
Finanzkonglomerats Greensill,Sinojapanese Nomura,28,Undirected,0.0012066885019824168
Karl Lauterbach,Los Angeles,28,Undirected,0.0012066885019824168
Bundesrat Berset,Canton Graubnden,28,Undirected,0.0012066885019824168
Annastacia Palaszczuk,Californian Los Angeles,28,Undirected,0.0012066885019824168
Mecklenburg Lakeland,Ngel Fernandez,27,Undirected,0.0011635924840544733
Bodo Ramelow,Vladimir Putin,27,Undirected,0.0011635924840544733
Mikhail Kretschmer,Vakzins Kovivac,27,Undirected,0.0011635924840544733
Carola Reimann,Klaus Holetschek,27,Undirected,0.0011635924840544733
Catherine Fegebank,S Lubecker Bucht,27,Undirected,0.0011635924840544733
Bishop Fehr,S Lubecker Bucht,27,Undirected,0.0011635924840544733
Mainz Biontech,Mikhail Kretschmer,27,Undirected,0.0011635924840544733
Rudolf Beyer,S Lubecker Bucht,27,Undirected,0.0011635924840544733
Amadeu Antonio Stiftung,Mikhail Kretschmer,27,Undirected,0.0011635924840544733
Justice Martin,Norbert Walter Borjans,27,Undirected,0.0011635924840544733
Alain Berset,Chris Hopson,27,Undirected,0.0011635924840544733
Altenpflegerin Sanna Elkadiri,Malu Dreyer,27,Undirected,0.0011635924840544733
Alain Berset,Intensivmediziner Rupert Pearse,27,Undirected,0.0011635924840544733
S Lubecker Bucht,Schleswig-Holstein Gnther,27,Undirected,0.0011635924840544733
Manuela Schwesig,Tedros Adhanom Ghebreyesus,27,Undirected,0.0011635924840544733
Intensivmediziner Rupert Pearse,Mark Rutte,27,Undirected,0.0011635924840544733
Justice Martin,Mecklenburg Lakeland,27,Undirected,0.0011635924840544733
Jen Psaki,Thomas Martens,27,Undirected,0.0011635924840544733
